Space Group|Serial No.|Multiplicity|Wyckoff Letter|Site Symmetry|Position|||
||2|a|-42m|(0,0,0)|(1/2,1/2,1/2)||
P 42/n 2/n 2/m|417|||||||
||16|n|1|(x,y,z)|(-x+1/2,-y+1/2,z)|(-y+1/2,x,z+1/2)|(y,-x+1/2,z+1/2)
|||||(-x+1/2,y,-z+1/2)|(x,-y+1/2,-z+1/2)|(y,x,-z)|(-y+1/2,-x+1/2,-z)
|||||(-x,-y,-z)|(x+1/2,y+1/2,-z)|(y+1/2,-x,-z+1/2)|(-y,x+1/2,-z+1/2)
|||||(x+1/2,-y,z+1/2)|(-x,y+1/2,z+1/2)|(-y,-x,z)|(y+1/2,x+1/2,z)
||8|m|..m|(x,-x,z)|(-x+1/2,x+1/2,z)|(x+1/2,x,z+1/2)|(-x,-x+1/2,z+1/2)
|||||(-x+1/2,-x,-z+1/2)|(x,x+1/2,-z+1/2)|(-x,x,-z)|(x+1/2,-x+1/2,-z)
||8|l|..2|(x,x,1/2)|(-x+1/2,-x+1/2,1/2)|(-x+1/2,x,0)|(x,-x+1/2,0)
|||||(-x,-x,1/2)|(x+1/2,x+1/2,1/2)|(x+1/2,-x,0)|(-x,x+1/2,0)
||8|k|..2|(x,x,0)|(-x+1/2,-x+1/2,0)|(-x+1/2,x,1/2)|(x,-x+1/2,1/2)
|||||(-x,-x,0)|(x+1/2,x+1/2,0)|(x+1/2,-x,1/2)|(-x,x+1/2,1/2)
||8|j|.2.|(x,1/4,1/4)|(-x+1/2,1/4,1/4)|(1/4,x,3/4)|(1/4,-x+1/2,3/4)
|||||(-x,3/4,3/4)|(x+1/2,3/4,3/4)|(3/4,-x,1/4)|(3/4,x+1/2,1/4)
||8|i|.2.|(x,1/4,3/4)|(-x+1/2,1/4,3/4)|(1/4,x,1/4)|(1/4,-x+1/2,1/4)
|||||(-x,3/4,1/4)|(x+1/2,3/4,1/4)|(3/4,-x,3/4)|(3/4,x+1/2,3/4)
||8|h|2..|(1/4,1/4,z)|(1/4,1/4,z+1/2)|(1/4,1/4,-z+1/2)|(1/4,1/4,-z)
|||||(3/4,3/4,-z)|(3/4,3/4,-z+1/2)|(3/4,3/4,z+1/2)|(3/4,3/4,z)
||4|g|2.mm|(3/4,1/4,z)|(1/4,3/4,z+1/2)|(3/4,1/4,-z+1/2)|(1/4,3/4,-z)
||4|f|..2/m|(0,0,0)|(1/2,1/2,0)|(1/2,0,1/2)|(0,1/2,1/2)
||4|e|..2/m|(0,0,1/2)|(1/2,1/2,1/2)|(1/2,0,0)|(0,1/2,0)
||4|d|2.22|(1/4,1/4,0)|(1/4,1/4,1/2)|(3/4,3/4,0)|(3/4,3/4,1/2)
||4|c|222|(1/4,1/4,1/4)|(1/4,1/4,3/4)|(3/4,3/4,3/4)|(3/4,3/4,1/4)
||2|b|-42m|(3/4,1/4,1/4)|(1/4,3/4,3/4)||
||2|a|-42m|(1/4,3/4,1/4)|(3/4,1/4,3/4)||
P 42/m 21/b 2/c|418|||||||
||16|i|1|(x,y,z)|(-x,-y,z)|(-y,x,z+1/2)|(y,-x,z+1/2)
|||||(-x+1/2,y+1/2,-z)|(x+1/2,-y+1/2,-z)|(y+1/2,x+1/2,-z+1/2)|(-y+1/2,-x+1/2,-z+1/2)
|||||(-x,-y,-z)|(x,y,-z)|(y,-x,-z+1/2)|(-y,x,-z+1/2)
|||||(x+1/2,-y+1/2,z)|(-x+1/2,y+1/2,z)|(-y+1/2,-x+1/2,z+1/2)|(y+1/2,x+1/2,z+1/2)
||8|h|m..|(x,y,0)|(-x,-y,0)|(-y,x,1/2)|(y,-x,1/2)
|||||(-x+1/2,y+1/2,0)|(x+1/2,-y+1/2,0)|(y+1/2,x+1/2,1/2)|(-y+1/2,-x+1/2,1/2)
||8|g|..2|(x,x+1/2,1/4)|(-x,-x+1/2,1/4)|(-x+1/2,x,3/4)|(x+1/2,-x,3/4)
|||||(-x,-x+1/2,3/4)|(x,x+1/2,3/4)|(x+1/2,-x,1/4)|(-x+1/2,x,1/4)
||8|f|2..|(0,1/2,z)|(1/2,0,z+1/2)|(1/2,0,-z)|(0,1/2,-z+1/2)
|||||(0,1/2,-z)|(1/2,0,-z+1/2)|(1/2,0,z)|(0,1/2,z+1/2)
||8|e|2..|(0,0,z)|(0,0,z+1/2)|(1/2,1/2,-z)|(1/2,1/2,-z+1/2)
|||||(0,0,-z)|(0,0,-z+1/2)|(1/2,1/2,z)|(1/2,1/2,z+1/2)
||4|d|2.22|(0,1/2,1/4)|(1/2,0,3/4)|(0,1/2,3/4)|(1/2,0,1/4)
||4|c|2/m..|(0,1/2,0)|(1/2,0,1/2)|(1/2,0,0)|(0,1/2,1/2)
||4|b|-4..|(0,0,1/4)|(0,0,3/4)|(1/2,1/2,3/4)|(1/2,1/2,1/4)
||4|a|2/m..|(0,0,0)|(0,0,1/2)|(1/2,1/2,0)|(1/2,1/2,1/2)
P 42/m 21/n 2/m|419|||||||
||16|k|1|(x,y,z)|(-x,-y,z)|(-y+1/2,x+1/2,z+1/2)|(y+1/2,-x+1/2,z+1/2)
|||||(-x+1/2,y+1/2,-z+1/2)|(x+1/2,-y+1/2,-z+1/2)|(y,x,-z)|(-y,-x,-z)
|||||(-x,-y,-z)|(x,y,-z)|(y+1/2,-x+1/2,-z+1/2)|(-y+1/2,x+1/2,-z+1/2)
|||||(x+1/2,-y+1/2,z+1/2)|(-x+1/2,y+1/2,z+1/2)|(-y,-x,z)|(y,x,z)
||8|j|..m|(x,x,z)|(-x,-x,z)|(-x+1/2,x+1/2,z+1/2)|(x+1/2,-x+1/2,z+1/2)
|||||(-x+1/2,x+1/2,-z+1/2)|(x+1/2,-x+1/2,-z+1/2)|(x,x,-z)|(-x,-x,-z)
||8|i|m..|(x,y,0)|(-x,-y,0)|(-y+1/2,x+1/2,1/2)|(y+1/2,-x+1/2,1/2)
|||||(-x+1/2,y+1/2,1/2)|(x+1/2,-y+1/2,1/2)|(y,x,0)|(-y,-x,0)
||8|h|2..|(0,1/2,z)|(0,1/2,z+1/2)|(1/2,0,-z+1/2)|(1/2,0,-z)
|||||(0,1/2,-z)|(0,1/2,-z+1/2)|(1/2,0,z+1/2)|(1/2,0,z)
||4|g|m.2m|(x,-x,0)|(-x,x,0)|(x+1/2,x+1/2,1/2)|(-x+1/2,-x+1/2,1/2)
||4|f|m.2m|(x,x,0)|(-x,-x,0)|(-x+1/2,x+1/2,1/2)|(x+1/2,-x+1/2,1/2)
||4|e|2.mm|(0,0,z)|(1/2,1/2,z+1/2)|(1/2,1/2,-z+1/2)|(0,0,-z)
||4|d|-4..|(0,1/2,1/4)|(0,1/2,3/4)|(1/2,0,1/4)|(1/2,0,3/4)
||4|c|2/m..|(0,1/2,0)|(0,1/2,1/2)|(1/2,0,1/2)|(1/2,0,0)
||2|b|m.mm|(0,0,1/2)|(1/2,1/2,0)||
||2|a|m.mm|(0,0,0)|(1/2,1/2,1/2)||
P 42/n 21/m 2/c|420|||||||
||16|h|1|(x,y,z)|(-x,-y,z)|(-y+1/2,x+1/2,z+1/2)|(y+1/2,-x+1/2,z+1/2)
|||||(-x+1/2,y+1/2,-z+1/2)|(x+1/2,-y+1/2,-z+1/2)|(y,x,-z)|(-y,-x,-z)
|||||(-x+1/2,-y+1/2,-z+1/2)|(x+1/2,y+1/2,-z+1/2)|(y,-x,-z)|(-y,x,-z)
|||||(x,-y,z)|(-x,y,z)|(-y+1/2,-x+1/2,z+1/2)|(y+1/2,x+1/2,z+1/2)
||8|g|.m.|(0,y,z)|(0,-y,z)|(-y+1/2,1/2,z+1/2)|(y+1/2,1/2,z+1/2)
|||||(1/2,y+1/2,-z+1/2)|(1/2,-y+1/2,-z+1/2)|(y,0,-z)|(-y,0,-z)
||8|f|..2|(x,x,0)|(-x,-x,0)|(-x+1/2,x+1/2,1/2)|(x+1/2,-x+1/2,1/2)
|||||(-x+1/2,-x+1/2,1/2)|(x+1/2,x+1/2,1/2)|(x,-x,0)|(-x,x,0)
||8|e|-1|(1/4,1/4,1/4)|(3/4,3/4,1/4)|(1/4,3/4,3/4)|(3/4,1/4,3/4)
|||||(1/4,3/4,1/4)|(3/4,1/4,1/4)|(1/4,1/4,3/4)|(3/4,3/4,3/4)
||4|d|2mm.|(0,1/2,z)|(0,1/2,z+1/2)|(1/2,0,-z+1/2)|(1/2,0,-z)
||4|c|2mm.|(0,0,z)|(1/2,1/2,z+1/2)|(1/2,1/2,-z+1/2)|(0,0,-z)
||2|b|-4m2|(0,0,1/2)|(1/2,1/2,0)||
||2|a|-4m2|(0,0,0)|(1/2,1/2,1/2)||
P 42/n 21/m 2/c|421|||||||
||16|h|1|(x,y,z)|(-x+1/2,-y+1/2,z)|(-y+1/2,x,z+1/2)|(y,-x+1/2,z+1/2)
|||||(-x,y+1/2,-z)|(x+1/2,-y,-z)|(y+1/2,x+1/2,-z+1/2)|(-y,-x,-z+1/2)
|||||(-x,-y,-z)|(x+1/2,y+1/2,-z)|(y+1/2,-x,-z+1/2)|(-y,x+1/2,-z+1/2)
|||||(x,-y+1/2,z)|(-x+1/2,y,z)|(-y+1/2,-x+1/2,z+1/2)|(y,x,z+1/2)
||8|g|.m.|(1/4,y,z)|(1/4,-y+1/2,z)|(-y+1/2,1/4,z+1/2)|(y,1/4,z+1/2)
|||||(3/4,y+1/2,-z)|(3/4,-y,-z)|(y+1/2,3/4,-z+1/2)|(-y,3/4,-z+1/2)
||8|f|..2|(x,-x,1/4)|(-x+1/2,x+1/2,1/4)|(x+1/2,x,3/4)|(-x,-x+1/2,3/4)
|||||(-x,x,3/4)|(x+1/2,-x+1/2,3/4)|(-x+1/2,-x,1/4)|(x,x+1/2,1/4)
||8|e|-1|(0,0,0)|(1/2,1/2,0)|(1/2,0,1/2)|(0,1/2,1/2)
|||||(0,1/2,0)|(1/2,0,0)|(1/2,1/2,1/2)|(0,0,1/2)
||4|d|2mm.|(1/4,1/4,z)|(1/4,1/4,z+1/2)|(3/4,3/4,-z)|(3/4,3/4,-z+1/2)
||4|c|2mm.|(3/4,1/4,z)|(1/4,3/4,z+1/2)|(1/4,3/4,-z)|(3/4,1/4,-z+1/2)
||2|b|-4m2|(3/4,1/4,1/4)|(1/4,3/4,3/4)||
||2|a|-4m2|(3/4,1/4,3/4)|(1/4,3/4,1/4)||
P 42/n 21/c 2/m|422|||||||
||16|j|1|(x,y,z)|(-x,-y,z)|(-y+1/2,x+1/2,z+1/2)|(y+1/2,-x+1/2,z+1/2)
|||||(-x+1/2,y+1/2,-z)|(x+1/2,-y+1/2,-z)|(y,x,-z+1/2)|(-y,-x,-z+1/2)
|||||(-x+1/2,-y+1/2,-z+1/2)|(x+1/2,y+1/2,-z+1/2)|(y,-x,-z)|(-y,x,-z)
|||||(x,-y,z+1/2)|(-x,y,z+1/2)|(-y+1/2,-x+1/2,z)|(y+1/2,x+1/2,z)
||8|i|..m|(x,x+1/2,z)|(-x,-x+1/2,z)|(-x,x+1/2,z+1/2)|(x,-x+1/2,z+1/2)
|||||(-x+1/2,x,-z)|(x+1/2,-x,-z)|(x+1/2,x,-z+1/2)|(-x+1/2,-x,-z+1/2)
||8|h|..2|(x,x,3/4)|(-x,-x,3/4)|(-x+1/2,x+1/2,1/4)|(x+1/2,-x+1/2,1/4)
|||||(-x+1/2,-x+1/2,3/4)|(x+1/2,x+1/2,3/4)|(x,-x,1/4)|(-x,x,1/4)
||8|g|..2|(x,x,1/4)|(-x,-x,1/4)|(-x+1/2,x+1/2,3/4)|(x+1/2,-x+1/2,3/4)
|||||(-x+1/2,-x+1/2,1/4)|(x+1/2,x+1/2,1/4)|(x,-x,3/4)|(-x,x,3/4)
||8|f|2..|(0,0,z)|(1/2,1/2,z+1/2)|(1/2,1/2,-z)|(0,0,-z+1/2)
|||||(1/2,1/2,-z+1/2)|(0,0,-z)|(0,0,z+1/2)|(1/2,1/2,z)
||4|e|2.mm|(0,1/2,z)|(0,1/2,z+1/2)|(1/2,0,-z)|(1/2,0,-z+1/2)
||4|d|..2/m|(1/4,1/4,3/4)|(3/4,3/4,3/4)|(1/4,3/4,1/4)|(3/4,1/4,1/4)
||4|c|..2/m|(1/4,1/4,1/4)|(3/4,3/4,1/4)|(1/4,3/4,3/4)|(3/4,1/4,3/4)
||4|b|-4..|(0,0,0)|(1/2,1/2,1/2)|(1/2,1/2,0)|(0,0,1/2)
||4|a|2.22|(0,0,1/4)|(1/2,1/2,3/4)|(1/2,1/2,1/4)|(0,0,3/4)
P 42/n 21/c 2/m|423|||||||
||16|j|1|(x,y,z)|(-x+1/2,-y+1/2,z)|(-y+1/2,x,z+1/2)|(y,-x+1/2,z+1/2)
|||||(-x,y+1/2,-z+1/2)|(x+1/2,-y,-z+1/2)|(y+1/2,x+1/2,-z)|(-y,-x,-z)
|||||(-x,-y,-z)|(x+1/2,y+1/2,-z)|(y+1/2,-x,-z+1/2)|(-y,x+1/2,-z+1/2)
|||||(x,-y+1/2,z+1/2)|(-x+1/2,y,z+1/2)|(-y+1/2,-x+1/2,z)|(y,x,z)
||8|i|..m|(x,x,z)|(-x+1/2,-x+1/2,z)|(-x+1/2,x,z+1/2)|(x,-x+1/2,z+1/2)
|||||(-x,x+1/2,-z+1/2)|(x+1/2,-x,-z+1/2)|(x+1/2,x+1/2,-z)|(-x,-x,-z)
||8|h|..2|(x,-x,0)|(-x+1/2,x+1/2,0)|(x+1/2,x,1/2)|(-x,-x+1/2,1/2)
|||||(-x,x,0)|(x+1/2,-x+1/2,0)|(-x+1/2,-x,1/2)|(x,x+1/2,1/2)
||8|g|..2|(x,-x,1/2)|(-x+1/2,x+1/2,1/2)|(x+1/2,x,0)|(-x,-x+1/2,0)
|||||(-x,x,1/2)|(x+1/2,-x+1/2,1/2)|(-x+1/2,-x,0)|(x,x+1/2,0)
||8|f|2..|(3/4,1/4,z)|(1/4,3/4,z+1/2)|(1/4,3/4,-z+1/2)|(3/4,1/4,-z)
|||||(1/4,3/4,-z)|(3/4,1/4,-z+1/2)|(3/4,1/4,z+1/2)|(1/4,3/4,z)
||4|e|2.mm|(1/4,1/4,z)|(1/4,1/4,z+1/2)|(3/4,3/4,-z+1/2)|(3/4,3/4,-z)
||4|d|..2/m|(0,0,0)|(1/2,1/2,0)|(1/2,0,1/2)|(0,1/2,1/2)
||4|c|..2/m|(0,0,1/2)|(1/2,1/2,1/2)|(1/2,0,0)|(0,1/2,0)
||4|b|-4..|(3/4,1/4,3/4)|(1/4,3/4,1/4)|(1/4,3/4,3/4)|(3/4,1/4,1/4)
||4|a|2.22|(3/4,1/4,0)|(1/4,3/4,1/2)|(1/4,3/4,0)|(3/4,1/4,1/2)
I 4/m 2/m 2/m|424|||||||
||32|o|1|(x,y,z)|(-x,-y,z)|(-y,x,z)|(y,-x,z)
|||||(-x,y,-z)|(x,-y,-z)|(y,x,-z)|(-y,-x,-z)
|||||(-x,-y,-z)|(x,y,-z)|(y,-x,-z)|(-y,x,-z)
|||||(x,-y,z)|(-x,y,z)|(-y,-x,z)|(y,x,z)
||16|n|.m.|(0,y,z)|(0,-y,z)|(-y,0,z)|(y,0,z)
|||||(0,y,-z)|(0,-y,-z)|(y,0,-z)|(-y,0,-z)
||16|m|..m|(x,x,z)|(-x,-x,z)|(-x,x,z)|(x,-x,z)
|||||(-x,x,-z)|(x,-x,-z)|(x,x,-z)|(-x,-x,-z)
||16|l|m..|(x,y,0)|(-x,-y,0)|(-y,x,0)|(y,-x,0)
|||||(-x,y,0)|(x,-y,0)|(y,x,0)|(-y,-x,0)
||16|k|..2|(x,x+1/2,1/4)|(-x,-x+1/2,1/4)|(-x+1/2,x,1/4)|(x+1/2,-x,1/4)
|||||(-x,-x+1/2,3/4)|(x,x+1/2,3/4)|(x+1/2,-x,3/4)|(-x+1/2,x,3/4)
||8|j|m2m.|(x,1/2,0)|(-x,1/2,0)|(1/2,x,0)|(1/2,-x,0)
||8|i|m2m.|(x,0,0)|(-x,0,0)|(0,x,0)|(0,-x,0)
||8|h|m.2m|(x,x,0)|(-x,-x,0)|(-x,x,0)|(x,-x,0)
||8|g|2mm.|(0,1/2,z)|(1/2,0,z)|(0,1/2,-z)|(1/2,0,-z)
||8|f|..2/m|(1/4,1/4,1/4)|(3/4,3/4,1/4)|(3/4,1/4,1/4)|(1/4,3/4,1/4)
||4|e|4mm|(0,0,z)|(0,0,-z)||
||4|d|-4m2|(0,1/2,1/4)|(1/2,0,1/4)||
||4|c|mmm.|(0,1/2,0)|(1/2,0,0)||
||2|b|4/mmm|(0,0,1/2)|||
||2|a|4/mmm|(0,0,0)|||
I 4/m 2/c 2/m|425|||||||
||32|m|1|(x,y,z)|(-x,-y,z)|(-y,x,z)|(y,-x,z)
|||||(-x,y,-z+1/2)|(x,-y,-z+1/2)|(y,x,-z+1/2)|(-y,-x,-z+1/2)
|||||(-x,-y,-z)|(x,y,-z)|(y,-x,-z)|(-y,x,-z)
|||||(x,-y,z+1/2)|(-x,y,z+1/2)|(-y,-x,z+1/2)|(y,x,z+1/2)
||16|l|..m|(x,x+1/2,z)|(-x,-x+1/2,z)|(-x+1/2,x,z)|(x+1/2,-x,z)
|||||(-x,x+1/2,-z+1/2)|(x,-x+1/2,-z+1/2)|(x+1/2,x,-z+1/2)|(-x+1/2,-x,-z+1/2)
||16|k|m..|(x,y,0)|(-x,-y,0)|(-y,x,0)|(y,-x,0)
|||||(-x,y,1/2)|(x,-y,1/2)|(y,x,1/2)|(-y,-x,1/2)
||16|j|.2.|(x,0,1/4)|(-x,0,1/4)|(0,x,1/4)|(0,-x,1/4)
|||||(-x,0,3/4)|(x,0,3/4)|(0,-x,3/4)|(0,x,3/4)
||16|i|..2|(x,x,1/4)|(-x,-x,1/4)|(-x,x,1/4)|(x,-x,1/4)
|||||(-x,-x,3/4)|(x,x,3/4)|(x,-x,3/4)|(-x,x,3/4)
||8|h|m.2m|(x,x+1/2,0)|(-x,-x+1/2,0)|(-x+1/2,x,0)|(x+1/2,-x,0)
||8|g|2.mm|(0,1/2,z)|(1/2,0,z)|(0,1/2,-z+1/2)|(1/2,0,-z+1/2)
||8|f|4..|(0,0,z)|(0,0,-z+1/2)|(0,0,-z)|(0,0,z+1/2)
||8|e|..2/m|(1/4,1/4,1/4)|(3/4,3/4,1/4)|(3/4,1/4,1/4)|(1/4,3/4,1/4)
||4|d|m.mm|(0,1/2,0)|(1/2,0,0)||
||4|c|4/m..|(0,0,0)|(0,0,1/2)||
||4|b|-42m|(0,1/2,1/4)|(1/2,0,1/4)||
||4|a|422|(0,0,1/4)|(0,0,3/4)||
I 41/a 2/m 2/d|426|||||||
||32|i|1|(x,y,z)|(-x+1/2,-y+1/2,z+1/2)|(-y,x+1/2,z+1/4)|(y+1/2,-x,z+3/4)
|||||(-x+1/2,y,-z+3/4)|(x,-y+1/2,-z+1/4)|(y+1/2,x+1/2,-z+1/2)|(-y,-x,-z)
|||||(-x,-y+1/2,-z+1/4)|(x+1/2,y,-z+3/4)|(y,-x,-z)|(-y+1/2,x+1/2,-z+1/2)
|||||(x+1/2,-y+1/2,z+1/2)|(-x,y,z)|(-y+1/2,-x,z+3/4)|(y,x+1/2,z+1/4)
||16|h|.m.|(0,y,z)|(1/2,-y+1/2,z+1/2)|(-y,1/2,z+1/4)|(y+1/2,0,z+3/4)
|||||(1/2,y,-z+3/4)|(0,-y+1/2,-z+1/4)|(y+1/2,1/2,-z+1/2)|(-y,0,-z)
||16|g|..2|(x,x,0)|(-x+1/2,-x+1/2,1/2)|(-x,x+1/2,1/4)|(x+1/2,-x,3/4)
|||||(-x,-x+1/2,1/4)|(x+1/2,x,3/4)|(x,-x,0)|(-x+1/2,x+1/2,1/2)
||16|f|.2.|(x,1/4,1/8)|(-x+1/2,1/4,5/8)|(3/4,x+1/2,3/8)|(3/4,-x,7/8)
|||||(-x,1/4,1/8)|(x+1/2,1/4,5/8)|(1/4,-x,7/8)|(1/4,x+1/2,3/8)
||8|e|2mm.|(0,0,z)|(0,1/2,z+1/4)|(1/2,0,-z+3/4)|(1/2,1/2,-z+1/2)
||8|d|.2/m.|(0,1/4,5/8)|(1/2,1/4,1/8)|(3/4,1/2,7/8)|(3/4,0,3/8)
||8|c|.2/m.|(0,1/4,1/8)|(1/2,1/4,5/8)|(3/4,1/2,3/8)|(3/4,0,7/8)
||4|b|-4m2|(0,0,1/2)|(0,1/2,3/4)||
||4|a|-4m2|(0,0,0)|(0,1/2,1/4)||
I 41/a 2/m 2/d|427|||||||
||32|i|1|(x,y,z)|(-x+1/2,-y,z+1/2)|(-y+1/4,x+3/4,z+1/4)|(y+1/4,-x+1/4,z+3/4)
|||||(-x+1/2,y,-z+1/2)|(x,-y,-z)|(y+1/4,x+3/4,-z+1/4)|(-y+1/4,-x+1/4,-z+3/4)
|||||(-x,-y,-z)|(x+1/2,y,-z+1/2)|(y+3/4,-x+1/4,-z+3/4)|(-y+3/4,x+3/4,-z+1/4)
|||||(x+1/2,-y,z+1/2)|(-x,y,z)|(-y+3/4,-x+1/4,z+3/4)|(y+3/4,x+3/4,z+1/4)
||16|h|.m.|(0,y,z)|(1/2,-y,z+1/2)|(-y+1/4,3/4,z+1/4)|(y+1/4,1/4,z+3/4)
|||||(1/2,y,-z+1/2)|(0,-y,-z)|(y+1/4,3/4,-z+1/4)|(-y+1/4,1/4,-z+3/4)
||16|g|..2|(x,x+1/4,7/8)|(-x+1/2,-x+3/4,3/8)|(-x,x+3/4,1/8)|(x+1/2,-x+1/4,5/8)
|||||(-x,-x+3/4,1/8)|(x+1/2,x+1/4,5/8)|(x,-x+1/4,7/8)|(-x+1/2,x+3/4,3/8)
||16|f|.2.|(x,0,0)|(-x+1/2,0,1/2)|(1/4,x+3/4,1/4)|(1/4,-x+1/4,3/4)
|||||(-x,0,0)|(x+1/2,0,1/2)|(3/4,-x+1/4,3/4)|(3/4,x+3/4,1/4)
||8|e|2mm.|(0,1/4,z)|(0,3/4,z+1/4)|(1/2,1/4,-z+1/2)|(1/2,3/4,-z+1/4)
||8|d|.2/m.|(0,0,1/2)|(1/2,0,0)|(1/4,3/4,3/4)|(1/4,1/4,1/4)
||8|c|.2/m.|(0,0,0)|(1/2,0,1/2)|(1/4,3/4,1/4)|(1/4,1/4,3/4)
||4|b|-4m2|(0,1/4,3/8)|(0,3/4,5/8)||
||4|a|-4m2|(0,3/4,1/8)|(1/2,3/4,3/8)||
I 41/a 2/c 2/d|428|||||||
||32|g|1|(x,y,z)|(-x+1/2,-y+1/2,z+1/2)|(-y,x+1/2,z+1/4)|(y+1/2,-x,z+3/4)
|||||(-x+1/2,y,-z+1/4)|(x,-y+1/2,-z+3/4)|(y+1/2,x+1/2,-z)|(-y,-x,-z+1/2)
|||||(-x,-y+1/2,-z+1/4)|(x+1/2,y,-z+3/4)|(y,-x,-z)|(-y+1/2,x+1/2,-z+1/2)
|||||(x+1/2,-y+1/2,z)|(-x,y,z+1/2)|(-y+1/2,-x,z+1/4)|(y,x+1/2,z+3/4)
||16|f|..2|(x,x,1/4)|(-x+1/2,-x+1/2,3/4)|(-x,x+1/2,1/2)|(x+1/2,-x,0)
|||||(-x,-x+1/2,0)|(x+1/2,x,1/2)|(x,-x,3/4)|(-x+1/2,x+1/2,1/4)
||16|e|.2.|(1/4,y,1/8)|(1/4,-y+1/2,5/8)|(-y,3/4,3/8)|(y+1/2,3/4,7/8)
|||||(3/4,-y+1/2,1/8)|(3/4,y,5/8)|(y,3/4,7/8)|(-y+1/2,3/4,3/8)
||16|d|2..|(0,0,z)|(0,1/2,z+1/4)|(1/2,0,-z+1/4)|(1/2,1/2,-z)
|||||(0,1/2,-z+1/4)|(0,0,-z)|(1/2,1/2,z)|(1/2,0,z+1/4)
||16|c|-1|(0,1/4,1/8)|(1/2,1/4,5/8)|(3/4,1/2,3/8)|(3/4,0,7/8)
|||||(1/2,1/4,1/8)|(0,1/4,5/8)|(3/4,1/2,7/8)|(3/4,0,3/8)
||8|b|2.22|(0,0,1/4)|(0,1/2,1/2)|(0,1/2,0)|(0,0,3/4)
||8|a|-4..|(0,0,0)|(0,1/2,1/4)|(1/2,0,1/4)|(1/2,1/2,0)
I 41/a 2/c 2/d|429|||||||
||32|g|1|(x,y,z)|(-x+1/2,-y,z+1/2)|(-y+1/4,x+3/4,z+1/4)|(y+1/4,-x+1/4,z+3/4)
|||||(-x+1/2,y,-z)|(x,-y,-z+1/2)|(y+1/4,x+3/4,-z+3/4)|(-y+1/4,-x+1/4,-z+1/4)
|||||(-x,-y,-z)|(x+1/2,y,-z+1/2)|(y+3/4,-x+1/4,-z+3/4)|(-y+3/4,x+3/4,-z+1/4)
|||||(x+1/2,-y,z)|(-x,y,z+1/2)|(-y+3/4,-x+1/4,z+1/4)|(y+3/4,x+3/4,z+3/4)
||16|f|..2|(x,x+1/4,1/8)|(-x+1/2,-x+3/4,5/8)|(-x,x+3/4,3/8)|(x+1/2,-x+1/4,7/8)
|||||(-x,-x+3/4,7/8)|(x+1/2,x+1/4,3/8)|(x,-x+1/4,5/8)|(-x+1/2,x+3/4,1/8)
||16|e|.2.|(x,0,1/4)|(-x+1/2,0,3/4)|(1/4,x+3/4,1/2)|(1/4,-x+1/4,0)
|||||(-x,0,3/4)|(x+1/2,0,1/4)|(3/4,-x+1/4,1/2)|(3/4,x+3/4,0)
||16|d|2..|(0,1/4,z)|(0,3/4,z+1/4)|(1/2,1/4,-z)|(1/2,3/4,-z+3/4)
|||||(0,3/4,-z)|(0,1/4,-z+3/4)|(1/2,3/4,z)|(1/2,1/4,z+1/4)
||16|c|-1|(0,0,0)|(1/2,0,1/2)|(1/4,3/4,1/4)|(1/4,1/4,3/4)
|||||(1/2,0,0)|(0,0,1/2)|(1/4,3/4,3/4)|(1/4,1/4,1/4)
||8|b|2.22|(0,1/4,1/8)|(0,3/4,3/8)|(0,3/4,7/8)|(0,1/4,5/8)
||8|a|-4..|(0,1/4,3/8)|(0,3/4,5/8)|(1/2,1/4,5/8)|(1/2,3/4,3/8)
P 3|430|||||||
||3|d|1|(x,y,z)|(-y,x-y,z)|(-x+y,-x,z)|
||1|c|3..|(2/3,1/3,z)|||
||1|b|3..|(1/3,2/3,z)|||
||1|a|3..|(0,0,z)|||
P 31|431|||||||
||3|a|1|(x,y,z)|(-y,x-y,z+1/3)|(-x+y,-x,z+2/3)|
P 32|432|||||||
||3|a|1|(x,y,z)|(-y,x-y,z+2/3)|(-x+y,-x,z+1/3)|
R 3|433|||||||
||9|b|1|(x,y,z)|(-y,x-y,z)|(-x+y,-x,z)|
||3|a|3|(0,0,z)|||
R 3|434|||||||
||3|b|1|(x,y,z)|(z,x,y)|(y,z,x)|
||1|a|3|(x,x,x)|||
P -3|435|||||||
||6|g|1|(x,y,z)|(-y,x-y,z)|(-x+y,-x,z)|(-x,-y,-z)
|||||(y,-x+y,-z)|(x-y,x,-z)||
||3|f|-1|(1/2,0,1/2)|(0,1/2,1/2)|(1/2,1/2,1/2)|
||3|e|-1|(1/2,0,0)|(0,1/2,0)|(1/2,1/2,0)|
||2|d|3..|(1/3,2/3,z)|(2/3,1/3,-z)||
||2|c|3..|(0,0,z)|(0,0,-z)||
||1|b|-3..|(0,0,1/2)|||
||1|a|-3..|(0,0,0)|||
R -3|436|||||||
||18|f|1|(x,y,z)|(-y,x-y,z)|(-x+y,-x,z)|(-x,-y,-z)
|||||(y,-x+y,-z)|(x-y,x,-z)||
||9|e|-1|(1/2,0,0)|(0,1/2,0)|(1/2,1/2,0)|
||9|d|-1|(1/2,0,1/2)|(0,1/2,1/2)|(1/2,1/2,1/2)|
||6|c|3|(0,0,z)|(0,0,-z)||
||3|b|-3|(0,0,1/2)|||
||3|a|-3|(0,0,0)|||
R -3|437|||||||
